file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\DiffBuilderTest.java,org.apache.commons.lang3.builder.DiffBuilderTest,testNullLhs_4args/0,false,332,2,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\DiffBuilderTest.java,org.apache.commons.lang3.builder.DiffBuilderTest,testFloatArray/0,false,267,7,7,0,7,1,9,10,0,4,0,9,0,0,0,0,0,0,0,5,5,0,0,0,0,0,12,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\DiffBuilderTest.java,org.apache.commons.lang3.builder.DiffBuilderTest,testObjectsNotSameButEqual/0,false,384,3,3,0,3,1,5,10,0,3,0,5,0,0,0,0,0,0,0,3,5,0,0,0,0,0,21,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testHexDigitToBinary/0,false,619,3,1,0,1,1,4,25,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testIntToBinary/0,false,777,3,1,0,1,1,2,16,0,0,0,2,0,0,0,0,0,0,0,68,0,0,0,0,0,0,8,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testLongToShortArray/0,false,1451,3,1,0,1,1,2,20,0,0,0,2,0,0,0,0,0,0,0,186,0,0,0,0,0,0,21,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testByteToBinary/0,false,466,3,1,0,1,1,2,16,0,0,0,2,0,0,0,0,0,0,0,68,0,0,0,0,0,0,8,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testIntToHexDigitMsb0/0,false,1019,2,1,0,1,1,4,19,0,0,0,4,0,0,0,0,0,0,0,17,0,0,0,0,0,1,10,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testShortToBinary/0,false,1563,3,1,0,1,1,2,16,0,0,0,2,0,0,0,0,0,0,0,68,0,0,0,0,0,0,8,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testIntToHexDigit/0,false,995,2,1,0,1,1,4,19,0,0,0,4,0,0,0,0,0,0,0,17,0,0,0,0,0,1,9,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testShortToByteArray/0,false,1635,3,1,0,1,1,2,14,0,0,0,2,0,0,0,0,0,0,0,174,0,0,0,0,0,0,10,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testByteArrayToInt/0,false,386,3,1,0,1,1,2,9,0,1,0,2,0,0,0,0,0,0,0,39,1,0,0,0,0,0,10,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testByteToHex/0,false,514,2,1,0,1,1,4,16,0,0,0,4,0,0,0,0,0,0,27,56,0,0,0,0,0,1,8,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testIntToHex/0,false,936,2,1,0,1,1,4,22,0,0,0,4,0,0,0,0,0,0,39,80,0,0,0,0,0,1,8,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testHexDigitMsb0ToBinary/0,false,537,3,1,0,1,1,4,25,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testBinaryToInt/0,false,318,3,1,0,1,1,2,9,0,1,0,2,0,0,0,0,0,0,0,42,1,12,0,0,0,0,8,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testHexDigitMsb0ToInt/0,false,589,2,1,0,1,1,4,25,0,0,0,4,0,0,0,0,0,0,0,22,0,0,0,0,0,1,10,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testHexToInt/0,false,715,2,1,0,1,1,2,9,0,1,0,2,0,0,0,0,0,0,1,30,1,0,0,0,0,0,8,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testBinaryToHexDigit/0,false,173,3,1,0,1,1,4,21,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testHexToByte/0,false,701,2,1,0,1,1,2,9,0,1,0,2,0,0,0,0,0,0,1,30,1,0,0,0,0,0,8,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testByteArrayToUuid/0,false,441,3,1,0,1,1,2,5,0,0,0,2,0,0,0,0,0,0,0,59,0,0,0,0,0,0,13,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testIntArrayToLong/0,false,759,3,1,0,1,1,2,10,0,1,0,2,0,0,0,0,0,0,0,38,1,0,0,0,0,0,9,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testLongToIntArray/0,false,1396,3,1,0,1,1,2,16,0,0,0,2,0,0,0,0,0,0,0,138,0,0,0,0,0,0,12,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testHexToLong/0,false,729,2,1,0,1,1,2,9,0,1,0,2,0,0,0,0,0,0,1,30,1,0,0,0,0,0,8,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testShortArrayToInt/0,false,1526,3,1,0,1,1,2,9,0,1,0,2,0,0,0,0,0,0,0,35,1,0,0,0,0,0,10,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testBinaryToLong/0,false,339,3,1,0,1,1,2,9,0,1,0,2,0,0,0,0,0,0,0,36,1,6,0,0,0,0,8,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testBinaryToShort/0,false,363,3,1,0,1,1,2,9,0,1,0,2,0,0,0,0,0,0,0,42,1,12,0,0,0,0,8,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testIntToByteArray/0,false,854,3,1,0,1,1,2,16,0,0,0,2,0,0,0,0,0,0,0,298,0,0,0,0,0,0,10,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testShortToHex/0,false,1696,2,1,0,1,1,4,18,0,0,0,4,0,0,0,0,0,0,31,64,0,0,0,0,0,1,8,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,dbgPrint/1[boolean[]],false,36,1,0,0,0,3,4,13,1,2,1,4,0,0,1,0,0,0,2,2,2,1,2,0,0,0,8,8,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testLongToHex/0,false,1336,2,1,0,1,1,4,22,0,0,0,4,0,0,0,0,0,0,39,80,0,0,0,0,0,1,8,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testUuidToByteArray/0,false,1743,3,1,0,1,1,2,6,0,0,0,2,0,0,0,0,0,0,0,84,0,0,0,0,0,0,14,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testBinaryToHexDigitMsb0_bits/0,false,255,3,1,0,1,1,4,19,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,binaryBeMsb0ToHexDigitPosOutsideArray/1[int],false,51,2,0,0,0,1,2,3,0,0,1,2,0,0,0,0,0,0,0,4,0,0,0,0,0,1,13,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testBinaryBeMsb0ToHexDigit/0,false,60,3,1,0,1,1,4,20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testShortArrayToLong/0,false,1542,3,1,0,1,1,2,10,0,1,0,2,0,0,0,0,0,0,0,40,1,0,0,0,0,0,10,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testBinaryToHexDigitMsb0_4bits_2args/0,false,220,3,1,0,1,1,2,17,0,4,0,2,0,0,0,0,0,0,0,11,4,0,0,0,0,0,19,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testLongToByteArray/0,false,1227,3,1,0,1,1,2,20,0,0,0,2,0,0,0,0,0,0,0,402,0,0,0,0,0,0,12,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testLongToBinary/0,false,1104,3,1,0,1,1,2,16,0,0,0,2,0,0,0,0,0,0,0,68,0,0,0,0,0,0,8,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testBinaryToHexDigit_2args/0,false,201,3,1,0,1,1,2,14,0,2,0,2,0,0,0,0,0,0,0,10,2,0,0,0,0,0,12,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testHexDigitToInt/0,false,671,2,1,0,1,1,4,25,0,0,0,4,0,0,0,0,0,0,0,22,0,0,0,0,0,1,9,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testByteArrayToShort/0,false,423,3,1,0,1,1,2,9,0,1,0,2,0,0,0,0,0,0,0,39,1,0,0,0,0,0,10,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testBinaryBeMsb0ToHexDigit_2args/0,false,105,3,1,0,1,1,2,33,0,3,0,2,0,0,0,0,0,0,0,28,3,0,0,0,0,0,16,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testBinaryToByte/0,false,152,3,1,0,1,1,2,9,0,1,0,2,0,0,0,0,0,0,0,42,1,12,0,0,0,0,8,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testHexToShort/0,false,745,2,1,0,1,1,2,9,0,1,0,2,0,0,0,0,0,0,1,30,1,0,0,0,0,0,8,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testIntToShortArray/0,false,1043,3,1,0,1,1,2,16,0,0,0,2,0,0,0,0,0,0,0,138,0,0,0,0,0,0,14,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testBinaryToHexDigitReverse/0,false,297,4,4,0,4,4,8,15,0,7,0,8,0,0,3,0,0,0,0,9,7,0,3,0,0,0,17,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ConversionTest.java,org.apache.commons.lang3.ConversionTest,testByteArrayToLong/0,false,403,3,1,0,1,1,2,10,0,1,0,2,0,0,0,0,0,0,0,44,1,0,0,0,0,0,10,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$InclusiveBetween$WithLong$WithMessage,shouldNotThrowExceptionWhenValueIsBetweenBounds/0,false,505,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$InclusiveBetween$WithLong$WithMessage,shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsBelowLowerBound/0,false,527,1,0,0,0,1,4,4,0,1,0,4,0,0,0,0,0,0,2,1,1,0,0,0,0,1,18,0,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$InclusiveBetween$WithLong$WithMessage,shouldNotThrowExceptionWhenValueIsLowerBound/0,false,510,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$InclusiveBetween$WithLong$WithMessage,shouldThrowIllegalArgumentExceptionWithGivenMessageWhenValueIsAboveUpperBound/0,false,520,1,0,0,0,1,4,4,0,1,0,4,0,0,0,0,0,0,2,1,1,0,0,0,0,1,18,0,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ValidateTest.java,org.apache.commons.lang3.ValidateTest$InclusiveBetween$WithLong$WithMessage,shouldNotThrowExceptionWhenValueIsUpperBound/0,false,515,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\translate\UnicodeUnpairedSurrogateRemover.java,org.apache.commons.lang3.text.translate.UnicodeUnpairedSurrogateRemover,"translate/2[int,java.io.Writer]",false,37,0,0,0,0,3,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\builder\AbstractSupplier.java,org.apache.commons.lang3.builder.AbstractSupplier,asThis/0,false,38,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,4,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\StrBuilder.java,org.apache.commons.lang3.text.StrBuilder$StrBuilderTokenizer,"tokenize/3[char[],int,int]",false,198,2,1,0,1,2,2,6,2,0,3,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,4,4,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\StrBuilder.java,org.apache.commons.lang3.text.StrBuilder$StrBuilderTokenizer,StrBuilderTokenizer/0,true,183,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\StrBuilder.java,org.apache.commons.lang3.text.StrBuilder$StrBuilderTokenizer,getContent/0,false,188,1,1,0,1,2,2,7,2,1,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,4,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\compare\ComparableUtilsTest.java,org.apache.commons.lang3.compare.ComparableUtilsTest$A_is_1$B_is_1$C_is_0,betweenExclusive_returns_false/0,false,190,3,2,0,2,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\compare\ComparableUtilsTest.java,org.apache.commons.lang3.compare.ComparableUtilsTest$A_is_1$B_is_1$C_is_0,static_betweenExclusive_returns_false/0,false,200,2,1,0,1,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\compare\ComparableUtilsTest.java,org.apache.commons.lang3.compare.ComparableUtilsTest$A_is_1$B_is_1$C_is_0,between_returns_true/0,false,185,3,2,0,2,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\compare\ComparableUtilsTest.java,org.apache.commons.lang3.compare.ComparableUtilsTest$A_is_1$B_is_1$C_is_0,static_between_returns_true/0,false,195,2,1,0,1,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\builder\EqualsBuilderTest.java,org.apache.commons.lang3.builder.EqualsBuilderTest$TestTTLeafObject,"TestTTLeafObject/4[int,int,int,int]",true,350,0,2,2,0,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\compare\ComparableUtilsTest.java,org.apache.commons.lang3.compare.ComparableUtilsTest$A_is_1$B_is_1$C_is_1,between_returns_true/0,false,212,3,2,0,2,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\compare\ComparableUtilsTest.java,org.apache.commons.lang3.compare.ComparableUtilsTest$A_is_1$B_is_1$C_is_1,static_between_returns_true/0,false,222,2,1,0,1,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\compare\ComparableUtilsTest.java,org.apache.commons.lang3.compare.ComparableUtilsTest$A_is_1$B_is_1$C_is_1,betweenExclusive_returns_false/0,false,217,3,2,0,2,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\compare\ComparableUtilsTest.java,org.apache.commons.lang3.compare.ComparableUtilsTest$A_is_1$B_is_1$C_is_1,static_betweenExclusive_returns_false/0,false,227,2,1,0,1,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\ArrayUtilsTest.java,org.apache.commons.lang3.ArrayUtilsTest$1LANG1261ParentObject,equals/1[java.lang.Object],false,239,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\exception\DefaultExceptionContext.java,org.apache.commons.lang3.exception.DefaultExceptionContext,getContextEntries/0,false,62,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\exception\DefaultExceptionContext.java,org.apache.commons.lang3.exception.DefaultExceptionContext,getFirstContextValue/1[java.lang.String],false,86,3,3,0,3,1,7,3,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\exception\DefaultExceptionContext.java,org.apache.commons.lang3.exception.DefaultExceptionContext,getContextValues/1[java.lang.String],false,78,3,3,0,3,1,7,3,1,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\exception\DefaultExceptionContext.java,org.apache.commons.lang3.exception.DefaultExceptionContext,"setContextValue/2[java.lang.String,java.lang.Object]",false,139,3,3,0,3,1,4,5,1,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\exception\DefaultExceptionContext.java,org.apache.commons.lang3.exception.DefaultExceptionContext,getContextLabels/0,false,70,1,1,0,1,1,4,3,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,true
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\exception\DefaultExceptionContext.java,org.apache.commons.lang3.exception.DefaultExceptionContext,getFormattedExceptionMessage/1[java.lang.String],false,97,2,4,1,3,7,10,37,1,4,1,10,0,0,1,2,1,0,7,3,5,1,4,0,0,0,30,1,0,true
